date;open;high;low;close;volume
1776697500.0;1.176747441291809;1.176885962486267;1.1763322353363037;1.1763322353363037;0.0
1776697800.0;1.1763322353363037;1.1763322353363037;1.1760554313659668;1.1761938333511353;0.0
1776698100.0;1.1760554313659668;1.1761938333511353;1.1760554313659668;1.1761938333511353;0.0
1776698400.0;1.1761938333511353;1.1764705181121826;1.1761938333511353;1.1763322353363037;0.0
1776698700.0;1.1764705181121826;1.1764705181121826;1.1761938333511353;1.1761938333511353;0.0
1776699000.0;1.1763322353363037;1.1764705181121826;1.1763322353363037;1.1764705181121826;0.0
1776699300.0;1.1764705181121826;1.1766090393066406;1.1764705181121826;1.1766090393066406;0.0
1776699600.0;1.1766090393066406;1.176747441291809;1.1766090393066406;1.176747441291809;0.0
1776699900.0;1.176747441291809;1.177024483680725;1.176747441291809;1.177024483680725;0.0
1776700200.0;1.177024483680725;1.177024483680725;1.176747441291809;1.176885962486267;0.0
1776700500.0;1.176747441291809;1.176747441291809;1.1766090393066406;1.176747441291809;0.0
1776700800.0;1.1766090393066406;1.176747441291809;1.1764705181121826;1.1764705181121826;0.0
1776701100.0;1.1764705181121826;1.177024483680725;1.1764705181121826;1.177024483680725;0.0
1776701400.0;1.176885962486267;1.177163004875183;1.176885962486267;1.177163004875183;0.0
1776701700.0;1.177163004875183;1.1773016452789309;1.177163004875183;1.177163004875183;0.0
1776702000.0;1.177024483680725;1.177440166473389;1.177024483680725;1.1773016452789309;0.0
1776702300.0;1.177440166473389;1.1777175664901731;1.1773016452789309;1.1777175664901731;0.0
1776702600.0;1.1775789260864258;1.1777175664901731;1.177440166473389;1.1777175664901731;0.0
1776702900.0;1.1778563261032104;1.178133845329285;1.1777175664901731;1.1777175664901731;0.0
1776703200.0;1.1777175664901731;1.1784114837646484;1.1777175664901731;1.1784114837646484;0.0
1776703500.0;1.1784114837646484;1.178550362586975;1.1784114837646484;1.1784114837646484;0.0
1776703800.0;1.178272724151611;1.178272724151611;1.1778563261032104;1.177994966506958;0.0
1776704100.0;1.177994966506958;1.177994966506958;1.1778563261032104;1.1778563261032104;0.0
1776704400.0;1.1775789260864258;1.1775789260864258;1.177440166473389;1.177440166473389;0.0
1776704700.0;1.1775789260864258;1.1775789260864258;1.1773016452789309;1.1773016452789309;0.0
1776705000.0;1.1773016452789309;1.177440166473389;1.177024483680725;1.177440166473389;0.0
1776705300.0;1.177440166473389;1.1775789260864258;1.177440166473389;1.1775789260864258;0.0
1776705600.0;1.1778563261032104;1.1778563261032104;1.1777175664901731;1.1777175664901731;0.0
1776705900.0;1.1777175664901731;1.1778563261032104;1.1777175664901731;1.1778563261032104;0.0
1776706200.0;1.177994966506958;1.177994966506958;1.1777175664901731;1.1777175664901731;0.0
1776706500.0;1.1775789260864258;1.177994966506958;1.1775789260864258;1.1777175664901731;0.0
1776706800.0;1.1777175664901731;1.1778563261032104;1.1777175664901731;1.1778563261032104;0.0
1776707100.0;1.178133845329285;1.178133845329285;1.1777175664901731;1.1777175664901731;0.0
1776707400.0;1.1777175664901731;1.1777175664901731;1.1773016452789309;1.1773016452789309;0.0
1776707700.0;1.177440166473389;1.1775789260864258;1.177163004875183;1.1775789260864258;0.0
1776708000.0;1.1777175664901731;1.1777175664901731;1.177440166473389;1.177440166473389;0.0
1776708300.0;1.1773016452789309;1.1775789260864258;1.1773016452789309;1.1773016452789309;0.0
1776708600.0;1.177440166473389;1.1777175664901731;1.177440166473389;1.1777175664901731;0.0
1776708900.0;1.1777175664901731;1.178133845329285;1.1777175664901731;1.177994966506958;0.0
1776709200.0;1.178133845329285;1.178828239440918;1.178133845329285;1.178828239440918;0.0
1776709500.0;1.1786893606185913;1.1789672374725342;1.1786893606185913;1.1786893606185913;0.0
1776709800.0;1.178828239440918;1.178828239440918;1.1786893606185913;1.178828239440918;0.0
1776710100.0;1.1786893606185913;1.1791062355041504;1.178550362586975;1.1789672374725342;0.0
1776710400.0;1.1791062355041504;1.1792453527450562;1.1789672374725342;1.1789672374725342;0.0
1776710700.0;1.178828239440918;1.178828239440918;1.178828239440918;1.178828239440918;0.0
1776711000.0;1.1786893606185913;1.178828239440918;1.1786893606185913;1.1786893606185913;0.0
1776711300.0;1.178550362586975;1.1789672374725342;1.178550362586975;1.178828239440918;0.0
1776711600.0;1.1789672374725342;1.1791062355041504;1.178828239440918;1.178828239440918;0.0
1776711900.0;1.1789672374725342;1.1789672374725342;1.178828239440918;1.1789672374725342;0.0
1776712200.0;1.1789672374725342;1.1789672374725342;1.178828239440918;1.1789672374725342;0.0
1776712500.0;1.1789672374725342;1.1791062355041504;1.1789672374725342;1.1791062355041504;0.0
1776712800.0;1.1791062355041504;1.1791062355041504;1.1789672374725342;1.1789672374725342;0.0
1776713100.0;1.1789672374725342;1.1791062355041504;1.178828239440918;1.1791062355041504;0.0
1776713400.0;1.1789672374725342;1.1789672374725342;1.1786893606185913;1.1786893606185913;0.0
1776713700.0;1.178550362586975;1.178550362586975;1.178550362586975;1.178550362586975;0.0
1776714000.0;1.1786893606185913;1.1789672374725342;1.1786893606185913;1.1789672374725342;0.0
1776714300.0;1.178828239440918;1.178828239440918;1.1786893606185913;1.1786893606185913;0.0
